Date,Description,Amount,Transaction_Type,Category
2024-09-02,IRCTC,327.0,DEBIT,Transport
2024-09-02,Landlord Transfer,20625.0,DEBIT,Rent
2024-09-02,Amazon,3858.0,DEBIT,Shopping
2024-09-02,BigBasket,911.0,DEBIT,Groceries
2024-09-02,Airtel Postpaid,1108.0,DEBIT,Utilities
2024-09-02,DMart,1198.0,DEBIT,Groceries
2024-09-03,Local Grocery,1087.0,DEBIT,Groceries
2024-09-03,Amazon Fresh,451.0,DEBIT,Groceries
2024-09-03,Ola Cab,234.0,DEBIT,Transport
2024-09-03,Mumbai Metro,415.0,DEBIT,Transport
2024-09-03,Amazon Fresh,226.0,DEBIT,Groceries
2024-09-03,Uber Ride,382.0,DEBIT,Transport
2024-09-04,MakeMyTrip,5695.0,DEBIT,Travel
2024-09-04,Indian Oil,463.0,DEBIT,Transport
2024-09-04,Uber Ride,497.0,DEBIT,Transport
2024-09-04,Zepto,496.0,DEBIT,Groceries
2024-09-04,Spotify Premium,512.0,DEBIT,Entertainment
2024-09-04,Ola Cab,73.0,DEBIT,Transport
2024-09-05,Starbucks,170.0,DEBIT,Coffee Shops
2024-09-05,Local Grocery,253.0,DEBIT,Groceries
2024-09-05,IRCTC,572.0,DEBIT,Transport
2024-09-05,Uber Ride,301.0,DEBIT,Transport
2024-09-05,IRCTC,555.0,DEBIT,Transport
2024-09-05,Zerodha Funds,9109.0,DEBIT,Investment
2024-09-06,Office Canteen Coffee,255.0,DEBIT,Coffee Shops
2024-09-06,Burger King,561.0,DEBIT,Restaurants
2024-09-06,Third Wave Coffee,193.0,DEBIT,Coffee Shops
2024-09-06,Amazon Fresh,564.0,DEBIT,Groceries
2024-09-07,Bajaj Finserv EMI,7820.0,DEBIT,EMI
2024-09-07,Indian Oil,219.0,DEBIT,Transport
2024-09-07,Mahanagar Gas,937.0,DEBIT,Utilities
2024-09-07,Blue Tokai,240.0,DEBIT,Coffee Shops
2024-09-07,DMart,159.0,DEBIT,Groceries
2024-09-08,Auto Rickshaw,338.0,DEBIT,Transport
2024-09-08,Gym Subscription,501.0,DEBIT,Miscellaneous
2024-09-08,Blue Tokai,380.0,DEBIT,Coffee Shops
2024-09-08,Dinner out,1133.0,DEBIT,Restaurants
2024-09-08,Burger King,391.0,DEBIT,Restaurants
2024-09-08,Dominos,1286.0,DEBIT,Restaurants
2024-09-08,Reliance Fresh,156.0,DEBIT,Groceries
2024-09-09,Milk Subscription,1149.0,DEBIT,Groceries
2024-09-09,Amazon,1260.0,DEBIT,Shopping
2024-09-09,Decathlon,2832.0,DEBIT,Shopping
2024-09-09,BigBasket,958.0,DEBIT,Groceries
2024-09-09,Luxury Subway,25111.0,DEBIT,Restaurants
2024-09-10,Decathlon,655.0,DEBIT,Shopping
2024-09-10,Reliance Fresh,1035.0,DEBIT,Groceries
2024-09-10,Luxury IndiGo Airlines,28677.0,DEBIT,Travel
2024-09-10,HP Petrol Pump,120.0,DEBIT,Transport
2024-09-11,Reliance Fresh,210.0,DEBIT,Groceries
2024-09-13,PhonePe Scratch Card,113.0,CREDIT,Cashback
2024-09-22,Client Payment,14453.0,CREDIT,Freelancing
2024-10-01,Croma,4247.0,DEBIT,Shopping
2024-10-01,Myntra,2979.0,DEBIT,Shopping
2024-10-01,Croma,3039.0,DEBIT,Shopping
2024-10-01,Swiggy,713.0,DEBIT,Restaurants
2024-10-01,Zara,6630.0,DEBIT,Shopping
2024-10-01,Local Grocery,274.0,DEBIT,Groceries
2024-10-01,TechCorp Payroll,101914.0,CREDIT,Salary
2024-10-02,Apartment Maintenance,20174.0,DEBIT,Rent
2024-10-02,Milk Subscription,80.0,DEBIT,Groceries
2024-10-02,Uber Ride,78.0,DEBIT,Transport
2024-10-02,IRCTC,518.0,DEBIT,Transport
2024-10-02,Amazon Fresh,164.0,DEBIT,Groceries
2024-10-02,Ola Cab,380.0,DEBIT,Transport
2024-10-02,Decathlon,1698.0,DEBIT,Shopping
2024-10-02,Uber Ride,277.0,DEBIT,Transport
2024-10-03,Upwork Transfer,13696.0,CREDIT,Freelancing
2024-10-03,Milk Subscription,858.0,DEBIT,Groceries
2024-10-03,Blinkit,1030.0,DEBIT,Groceries
2024-10-03,BigBasket,550.0,DEBIT,Groceries
2024-10-03,IKEA India,6248.0,DEBIT,Shopping
2024-10-03,Mumbai Metro (High Value),16820.0,DEBIT,Transport
2024-10-03,Ola Cab,148.0,DEBIT,Transport
2024-10-03,Auto Rickshaw,463.0,DEBIT,Transport
2024-10-04,IRCTC,104.0,DEBIT,Transport
2024-10-04,Mumbai Metro,567.0,DEBIT,Transport
2024-10-04,Adani Electricity,1022.0,DEBIT,Utilities
2024-10-04,Subway,905.0,DEBIT,Restaurants
2024-10-04,Dinner out,684.0,DEBIT,Restaurants
2024-10-04,Reliance Digital,5660.0,DEBIT,Shopping
2024-10-05,Mutual Fund SIP,7510.0,DEBIT,Investment
2024-10-05,Ola Cab,424.0,DEBIT,Transport
2024-10-05,Milk Subscription,491.0,DEBIT,Groceries
2024-10-05,BigBasket,771.0,DEBIT,Groceries
2024-10-05,Taj Hotel,3554.0,DEBIT,Travel
2024-10-05,Reliance Digital,4589.0,DEBIT,Shopping
2024-10-06,Spotify Premium,868.0,DEBIT,Entertainment
2024-10-06,Blue Tokai,368.0,DEBIT,Coffee Shops
2024-10-06,IKEA India,6548.0,DEBIT,Shopping
2024-10-06,Water Bill (High Value),16674.0,DEBIT,Utilities
2024-10-06,Auto Rickshaw,93.0,DEBIT,Transport
2024-10-06,BigBasket,180.0,DEBIT,Groceries
2024-10-06,Uber Ride,401.0,DEBIT,Transport
2024-10-07,Reliance Fresh,543.0,DEBIT,Groceries
2024-10-07,Ola Cab,235.0,DEBIT,Transport
2024-10-07,Dinner out,1565.0,DEBIT,Restaurants
2024-10-07,INOX,585.0,DEBIT,Entertainment
2024-10-07,Local Grocery,396.0,DEBIT,Groceries
2024-10-07,IRCTC,332.0,DEBIT,Transport
2024-10-07,Credit Card Bill,10935.0,DEBIT,EMI
2024-10-08,Local Cafe,1575.0,DEBIT,Restaurants
2024-10-08,Spotify Premium,609.0,DEBIT,Entertainment
2024-10-08,Auto Rickshaw,267.0,DEBIT,Transport
2024-10-08,IRCTC,70.0,DEBIT,Transport
2024-10-08,Zepto,184.0,DEBIT,Groceries
2024-10-09,Indian Oil,419.0,DEBIT,Transport
2024-10-09,DMart,608.0,DEBIT,Groceries
2024-10-09,Office Canteen Coffee,240.0,DEBIT,Coffee Shops
2024-10-09,Dinner out,1375.0,DEBIT,Restaurants
2024-10-10,BigBasket,789.0,DEBIT,Groceries
2024-10-10,Laundry,987.0,DEBIT,Miscellaneous
2024-10-10,Local Grocery,702.0,DEBIT,Groceries
2024-10-10,Ola Cab,203.0,DEBIT,Transport
2024-10-10,Reliance Fresh,288.0,DEBIT,Groceries
2024-10-11,Uber Ride,67.0,DEBIT,Transport
2024-10-11,Indian Oil,225.0,DEBIT,Transport
2024-10-11,Dominos,1376.0,DEBIT,Restaurants
2024-10-11,Starbucks,375.0,DEBIT,Coffee Shops
2024-10-11,Ola Cab,254.0,DEBIT,Transport
2024-10-11,Local Grocery,757.0,DEBIT,Groceries
2024-10-13,Office Canteen Coffee,160.0,DEBIT,Coffee Shops
2024-10-24,IRCTC,46.0,DEBIT,Transport
2024-10-29,Zomato Refund,1498.0,CREDIT,Refund
2024-11-01,Third Wave Coffee,478.0,DEBIT,Coffee Shops
2024-11-01,Milk Subscription,893.0,DEBIT,Groceries
2024-11-01,Ola Cab,152.0,DEBIT,Transport
2024-11-01,Amazon Fresh,314.0,DEBIT,Groceries
2024-11-01,Ajio,1778.0,DEBIT,Shopping
2024-11-01,Monthly Paycheck,97608.0,CREDIT,Salary
2024-11-01,Office Canteen Coffee,490.0,DEBIT,Coffee Shops
2024-11-02,Monthly House Rent,24910.0,DEBIT,Rent
2024-11-02,Pet Care,723.0,DEBIT,Miscellaneous
2024-11-02,Local Grocery,919.0,DEBIT,Groceries
2024-11-02,Local Cafe,990.0,DEBIT,Restaurants
2024-11-02,Milk Subscription,1149.0,DEBIT,Groceries
2024-11-03,Jio Fiber,1730.0,DEBIT,Utilities
2024-11-03,Local Grocery,1103.0,DEBIT,Groceries
2024-11-03,BEST Bus Ticket,72.0,DEBIT,Transport
2024-11-03,Health Insurance Premium,227.0,DEBIT,Medical
2024-11-03,Blue Tokai,377.0,DEBIT,Coffee Shops
2024-11-04,Dominos,1558.0,DEBIT,Restaurants
2024-11-04,Blinkit,825.0,DEBIT,Groceries
2024-11-04,Steam Game,305.0,DEBIT,Entertainment
2024-11-04,BEST Bus Ticket,33.0,DEBIT,Transport
2024-11-04,Blinkit,792.0,DEBIT,Groceries
2024-11-05,Ola Cab,205.0,DEBIT,Transport
2024-11-05,Luxury MakeMyTrip,19793.0,DEBIT,Travel
2024-11-05,Swiggy,931.0,DEBIT,Restaurants
2024-11-05,DMart,559.0,DEBIT,Groceries
2024-11-05,Third Wave Coffee,426.0,DEBIT,Coffee Shops
2024-11-05,Mumbai Metro,59.0,DEBIT,Transport
2024-11-05,Zerodha Funds,8360.0,DEBIT,Investment
2024-11-05,Starbucks,356.0,DEBIT,Coffee Shops
2024-11-06,Indian Oil,76.0,DEBIT,Transport
2024-11-06,HP Petrol Pump,449.0,DEBIT,Transport
2024-11-06,Starbucks,238.0,DEBIT,Coffee Shops
2024-11-06,BigBasket,1049.0,DEBIT,Groceries
2024-11-06,Reliance Fresh,1081.0,DEBIT,Groceries
2024-11-06,Uber Ride,505.0,DEBIT,Transport
2024-11-07,Amazon Fresh,939.0,DEBIT,Groceries
2024-11-07,Ola Cab,572.0,DEBIT,Transport
2024-11-07,Steam Game,524.0,DEBIT,Entertainment
2024-11-07,Bajaj Finserv EMI,9679.0,DEBIT,EMI
2024-11-07,McDonalds,501.0,DEBIT,Restaurants
2024-11-07,Flipkart,5698.0,DEBIT,Shopping
2024-11-08,Zepto,975.0,DEBIT,Groceries
2024-11-08,Ola Cab,341.0,DEBIT,Transport
2024-11-08,Local Grocery,1030.0,DEBIT,Groceries
2024-11-08,HP Petrol Pump,212.0,DEBIT,Transport
2024-11-08,Subway,1542.0,DEBIT,Restaurants
2024-11-08,HP Petrol Pump,417.0,DEBIT,Transport
2024-11-09,Zomato,258.0,DEBIT,Restaurants
2024-11-09,Indian Oil,49.0,DEBIT,Transport
2024-11-09,Milk Subscription,303.0,DEBIT,Groceries
2024-11-09,Adani Electricity,884.0,DEBIT,Utilities
2024-11-09,Auto Rickshaw,542.0,DEBIT,Transport
2024-11-10,IRCTC,44.0,DEBIT,Transport
2024-11-10,Office Canteen Coffee,332.0,DEBIT,Coffee Shops
2024-11-10,Subway,1658.0,DEBIT,Restaurants
2024-11-10,Subway,1593.0,DEBIT,Restaurants
2024-11-10,Amazon Fresh,208.0,DEBIT,Groceries
2024-11-10,Dinner out,1428.0,DEBIT,Restaurants
2024-11-10,IRCTC Cancellation,1183.0,CREDIT,Refund
2024-11-11,Mumbai Metro,172.0,DEBIT,Transport
2024-11-11,Amazon Fresh,447.0,DEBIT,Groceries
2024-11-11,Reliance Fresh,384.0,DEBIT,Groceries
2024-11-11,Office Canteen Coffee,184.0,DEBIT,Coffee Shops
2024-11-12,PhonePe Scratch Card,48.0,CREDIT,Cashback
2024-11-12,Reliance Fresh,430.0,DEBIT,Groceries
2024-11-12,Reliance Fresh,1009.0,DEBIT,Groceries
2024-11-12,BEST Bus Ticket,494.0,DEBIT,Transport
2024-11-12,Zepto,293.0,DEBIT,Groceries
2024-11-12,Zepto,773.0,DEBIT,Groceries
2024-11-12,Electricity Board,504.0,DEBIT,Utilities
2024-11-13,Swiggy,1529.0,DEBIT,Restaurants
2024-11-13,Mumbai Metro,277.0,DEBIT,Transport
2024-11-13,Office Canteen Coffee,350.0,DEBIT,Coffee Shops
2024-11-13,Amazon,2814.0,DEBIT,Shopping
2024-11-13,IRCTC,573.0,DEBIT,Transport
2024-11-13,Gift,528.0,DEBIT,Miscellaneous
2024-11-13,Myntra,4994.0,DEBIT,Shopping
2024-11-14,Blinkit,1146.0,DEBIT,Groceries
2024-11-14,Dominos,1146.0,DEBIT,Restaurants
2024-11-14,Indian Oil,252.0,DEBIT,Transport
2024-11-14,Blinkit,453.0,DEBIT,Groceries
2024-11-14,Beauty Salon,938.0,DEBIT,Miscellaneous
2024-11-15,Local Grocery,759.0,DEBIT,Groceries
2024-11-15,Zepto,493.0,DEBIT,Groceries
2024-11-15,McDonalds,1748.0,DEBIT,Restaurants
2024-11-15,Ajio,7183.0,DEBIT,Shopping
2024-11-15,HP Petrol Pump,186.0,DEBIT,Transport
2024-11-15,Mahanagar Gas,465.0,DEBIT,Utilities
2024-11-15,Croma,7216.0,DEBIT,Shopping
2024-11-16,Fiverr Payout,5419.0,CREDIT,Freelancing
2024-11-16,Local Clinic Checkup,2154.0,DEBIT,Medical
2024-11-16,Mumbai Metro,342.0,DEBIT,Transport
2024-11-16,McDonalds,558.0,DEBIT,Restaurants
2024-11-16,Amazon Fresh,414.0,DEBIT,Groceries
2024-11-17,BigBasket,151.0,DEBIT,Groceries
2024-11-29,GPay Cashback,33.0,CREDIT,Cashback
2024-12-01,Beauty Salon,697.0,DEBIT,Miscellaneous
2024-12-01,Monthly Salary,93855.0,CREDIT,Salary
2024-12-01,Swiggy,1233.0,DEBIT,Restaurants
2024-12-01,BigBasket,263.0,DEBIT,Groceries
2024-12-01,Amazon Fresh,604.0,DEBIT,Groceries
2024-12-02,Croma,3683.0,DEBIT,Shopping
2024-12-02,Uber Ride,337.0,DEBIT,Transport
2024-12-02,Indian Oil,158.0,DEBIT,Transport
2024-12-02,Office Canteen Coffee,183.0,DEBIT,Coffee Shops
2024-12-02,Apartment Maintenance,23118.0,DEBIT,Rent
2024-12-02,Uber Ride,439.0,DEBIT,Transport
2024-12-03,Local Grocery,598.0,DEBIT,Groceries
2024-12-03,Local Grocery,950.0,DEBIT,Groceries
2024-12-03,Health Insurance Premium,1523.0,DEBIT,Medical
2024-12-03,DMart,449.0,DEBIT,Groceries
2024-12-04,Reliance Fresh,537.0,DEBIT,Groceries
2024-12-04,Local Cafe,980.0,DEBIT,Restaurants
2024-12-04,Swiggy,1694.0,DEBIT,Restaurants
2024-12-04,HP Petrol Pump,582.0,DEBIT,Transport
2024-12-04,Indian Oil,445.0,DEBIT,Transport
2024-12-04,Milk Subscription,1099.0,DEBIT,Groceries
2024-12-04,HP Petrol Pump,516.0,DEBIT,Transport
2024-12-05,PPF Deposit,9567.0,DEBIT,Investment
2024-12-05,Beauty Salon,835.0,DEBIT,Miscellaneous
2024-12-05,Local Grocery,1077.0,DEBIT,Groceries
2024-12-05,IRCTC,326.0,DEBIT,Transport
2024-12-05,Luxury Burger King,15076.0,DEBIT,Restaurants
2024-12-05,Reliance Fresh,768.0,DEBIT,Groceries
2024-12-05,Adani Electricity,1649.0,DEBIT,Utilities
2024-12-06,Blue Tokai,382.0,DEBIT,Coffee Shops
2024-12-06,Swiggy,629.0,DEBIT,Restaurants
2024-12-06,Ola Cab,172.0,DEBIT,Transport
2024-12-06,HP Petrol Pump,182.0,DEBIT,Transport
2024-12-07,Uber Ride,256.0,DEBIT,Transport
2024-12-07,Mumbai Metro,572.0,DEBIT,Transport
2024-12-07,Air India,5654.0,DEBIT,Travel
2024-12-07,Personal Loan EMI,11394.0,DEBIT,EMI
2024-12-07,Mumbai Metro,260.0,DEBIT,Transport
2024-12-08,Reliance Fresh,1195.0,DEBIT,Groceries
2024-12-08,Local Grocery,716.0,DEBIT,Groceries
2024-12-08,Luxury Zomato,23918.0,DEBIT,Restaurants
2024-12-08,Zomato,1759.0,DEBIT,Restaurants
2024-12-08,Indian Oil,474.0,DEBIT,Transport
2024-12-08,Milk Subscription,1062.0,DEBIT,Groceries
2024-12-08,HP Petrol Pump,69.0,DEBIT,Transport
2024-12-09,Amazon Fresh,641.0,DEBIT,Groceries
2024-12-09,Auto Rickshaw,33.0,DEBIT,Transport
2024-12-09,Milk Subscription,91.0,DEBIT,Groceries
2024-12-09,Beauty Salon,209.0,DEBIT,Miscellaneous
2024-12-09,Uber Ride,582.0,DEBIT,Transport
2024-12-09,Ola Cab,130.0,DEBIT,Transport
2024-12-09,Indian Oil,428.0,DEBIT,Transport
2024-12-10,Electricity Board,1353.0,DEBIT,Utilities
2024-12-10,Water Bill,1866.0,DEBIT,Utilities
2024-12-10,Dominos,1643.0,DEBIT,Restaurants
2024-12-10,Zomato,1684.0,DEBIT,Restaurants
2024-12-10,McDonalds,531.0,DEBIT,Restaurants
2024-12-11,Taj Hotel,7402.0,DEBIT,Travel
2024-12-11,IRCTC,587.0,DEBIT,Transport
2024-12-11,Subway,1576.0,DEBIT,Restaurants
2024-12-11,Taj Hotel,6811.0,DEBIT,Travel
2024-12-12,Ola Cab,500.0,DEBIT,Transport
2024-12-13,IRCTC,302.0,DEBIT,Transport
2024-12-13,Third Wave Coffee,300.0,DEBIT,Coffee Shops
2024-12-13,Upwork Transfer,13945.0,CREDIT,Freelancing
2024-12-14,Milk Subscription,176.0,DEBIT,Groceries
2024-12-25,Auto Rickshaw,46.0,DEBIT,Transport
2025-01-01,Burger King,434.0,DEBIT,Restaurants
2025-01-01,Amazon Fresh,154.0,DEBIT,Groceries
2025-01-01,Reliance Fresh,463.0,DEBIT,Groceries
2025-01-01,Auto Rickshaw,310.0,DEBIT,Transport
2025-01-01,Ajio,2799.0,DEBIT,Shopping
2025-01-01,Salary Credit,108198.0,CREDIT,Salary
2025-01-01,Reliance Fresh,968.0,DEBIT,Groceries
2025-01-02,Monthly House Rent,24730.0,DEBIT,Rent
2025-01-02,Local Cafe,935.0,DEBIT,Restaurants
2025-01-02,Blinkit,713.0,DEBIT,Groceries
2025-01-02,Zomato,939.0,DEBIT,Restaurants
2025-01-02,Cafe Coffee Day,464.0,DEBIT,Coffee Shops
2025-01-02,Milk Subscription,182.0,DEBIT,Groceries
2025-01-03,BEST Bus Ticket,406.0,DEBIT,Transport
2025-01-03,Zepto,440.0,DEBIT,Groceries
2025-01-03,Dominos,1715.0,DEBIT,Restaurants
2025-01-03,Uber Ride,263.0,DEBIT,Transport
2025-01-03,Amazon Refund,464.0,CREDIT,Refund
2025-01-04,Burger King,601.0,DEBIT,Restaurants
2025-01-04,HP Petrol Pump,353.0,DEBIT,Transport
2025-01-04,Airtel Postpaid,1967.0,DEBIT,Utilities
2025-01-04,BEST Bus Ticket,599.0,DEBIT,Transport
2025-01-04,IKEA India,2019.0,DEBIT,Shopping
2025-01-04,Zara,1667.0,DEBIT,Shopping
2025-01-05,Milk Subscription,500.0,DEBIT,Groceries
2025-01-05,MakeMyTrip,3212.0,DEBIT,Travel
2025-01-05,Reliance Digital,505.0,DEBIT,Shopping
2025-01-05,Auto Rickshaw (High Value),20168.0,DEBIT,Transport
2025-01-05,Mutual Fund SIP,6367.0,DEBIT,Investment
2025-01-06,Luxury Apollo Pharmacy,17802.0,DEBIT,Medical
2025-01-06,Dinner out,1781.0,DEBIT,Restaurants
2025-01-06,Croma,562.0,DEBIT,Shopping
2025-01-06,Subway,1406.0,DEBIT,Restaurants
2025-01-06,IRCTC,33.0,DEBIT,Transport
2025-01-07,Personal Loan EMI,8517.0,DEBIT,EMI
2025-01-07,Amazon Fresh,1090.0,DEBIT,Groceries
2025-01-07,Zepto,857.0,DEBIT,Groceries
2025-01-07,Netflix Subscription,869.0,DEBIT,Entertainment
2025-01-07,Local Grocery (High Value),26517.0,DEBIT,Groceries
2025-01-07,IRCTC,586.0,DEBIT,Transport
2025-01-08,Local Clinic Checkup,1307.0,DEBIT,Medical
2025-01-08,BEST Bus Ticket,512.0,DEBIT,Transport
2025-01-08,DMart,174.0,DEBIT,Groceries
2025-01-08,Mumbai Metro,355.0,DEBIT,Transport
2025-01-08,Dominos,1147.0,DEBIT,Restaurants
2025-01-08,IRCTC,488.0,DEBIT,Transport
2025-01-08,Uber Ride,428.0,DEBIT,Transport
2025-01-09,Dominos,522.0,DEBIT,Restaurants
2025-01-09,Burger King,656.0,DEBIT,Restaurants
2025-01-09,Burger King,993.0,DEBIT,Restaurants
2025-01-09,BigBasket,1132.0,DEBIT,Groceries
2025-01-09,Starbucks,266.0,DEBIT,Coffee Shops
2025-01-10,JioCinema,707.0,DEBIT,Entertainment
2025-01-10,Flipkart,873.0,DEBIT,Shopping
2025-01-10,Amazon Fresh,375.0,DEBIT,Groceries
2025-01-10,Auto Rickshaw,132.0,DEBIT,Transport
2025-01-10,Mumbai Metro,134.0,DEBIT,Transport
2025-01-10,Local Grocery,446.0,DEBIT,Groceries
2025-01-11,Mumbai Metro,234.0,DEBIT,Transport
2025-01-12,Cafe Coffee Day,159.0,DEBIT,Coffee Shops
2025-01-21,GPay Cashback,23.0,CREDIT,Cashback
2025-02-01,Salary Credit,97572.0,CREDIT,Salary
2025-02-01,BookMyShow,458.0,DEBIT,Entertainment
2025-02-01,Apollo Pharmacy,2407.0,DEBIT,Medical
2025-02-01,Indian Oil,387.0,DEBIT,Transport
2025-02-01,Third Wave Coffee,466.0,DEBIT,Coffee Shops
2025-02-01,Indian Oil,353.0,DEBIT,Transport
2025-02-01,Adani Electricity,429.0,DEBIT,Utilities
2025-02-01,Local Grocery,662.0,DEBIT,Groceries
2025-02-01,Freelance Gig,6431.0,CREDIT,Freelancing
2025-02-02,Blue Tokai,478.0,DEBIT,Coffee Shops
2025-02-02,Amazon Fresh,137.0,DEBIT,Groceries
2025-02-02,Zomato,917.0,DEBIT,Restaurants
2025-02-02,Zara,1511.0,DEBIT,Shopping
2025-02-02,IKEA India,1476.0,DEBIT,Shopping
2025-02-02,Ola Cab,51.0,DEBIT,Transport
2025-02-02,Monthly House Rent,24143.0,DEBIT,Rent
2025-02-02,Ajio,3558.0,DEBIT,Shopping
2025-02-03,Zepto,1162.0,DEBIT,Groceries
2025-02-03,BigBasket,258.0,DEBIT,Groceries
2025-02-03,Mumbai Metro,487.0,DEBIT,Transport
2025-02-03,Auto Rickshaw,454.0,DEBIT,Transport
2025-02-03,IRCTC,70.0,DEBIT,Transport
2025-02-04,IRCTC,499.0,DEBIT,Transport
2025-02-04,Office Canteen Coffee,242.0,DEBIT,Coffee Shops
2025-02-04,Uber Ride,77.0,DEBIT,Transport
2025-02-04,Blinkit,626.0,DEBIT,Groceries
2025-02-05,BigBasket,130.0,DEBIT,Groceries
2025-02-05,Zepto,893.0,DEBIT,Groceries
2025-02-05,Decathlon,3241.0,DEBIT,Shopping
2025-02-05,Cafe Coffee Day,310.0,DEBIT,Coffee Shops
2025-02-05,Groww SIP,9949.0,DEBIT,Investment
2025-02-05,Water Bill,1157.0,DEBIT,Utilities
2025-02-05,DMart,484.0,DEBIT,Groceries
2025-02-06,Uber Ride,598.0,DEBIT,Transport
2025-02-06,Zomato,1704.0,DEBIT,Restaurants
2025-02-06,Spotify Premium,561.0,DEBIT,Entertainment
2025-02-06,Third Wave Coffee,165.0,DEBIT,Coffee Shops
2025-02-07,McDonalds,1760.0,DEBIT,Restaurants
2025-02-07,Reliance Fresh,195.0,DEBIT,Groceries
2025-02-07,HP Petrol Pump,202.0,DEBIT,Transport
2025-02-07,Personal Loan EMI,11040.0,DEBIT,EMI
2025-02-07,Child Care,425.0,DEBIT,Miscellaneous
2025-02-08,Milk Subscription,362.0,DEBIT,Groceries
2025-02-08,Flipkart,616.0,DEBIT,Shopping
2025-02-08,Reliance Digital,3827.0,DEBIT,Shopping
2025-02-08,IRCTC,536.0,DEBIT,Transport
2025-02-08,Air India,3663.0,DEBIT,Travel
2025-02-08,BookMyShow,197.0,DEBIT,Entertainment
2025-02-09,Subway,662.0,DEBIT,Restaurants
2025-02-09,Zepto,1182.0,DEBIT,Groceries
2025-02-09,Amazon Fresh,851.0,DEBIT,Groceries
2025-02-09,Uber Ride,86.0,DEBIT,Transport
2025-02-09,Auto Rickshaw,455.0,DEBIT,Transport
2025-02-10,Dominos,1071.0,DEBIT,Restaurants
2025-02-10,Blue Tokai,225.0,DEBIT,Coffee Shops
2025-02-10,Local Cafe,779.0,DEBIT,Restaurants
2025-02-10,Donation,747.0,DEBIT,Miscellaneous
2025-02-10,Blue Tokai,163.0,DEBIT,Coffee Shops
2025-02-11,Jio Fiber,1535.0,DEBIT,Utilities
2025-02-11,Amazon Fresh,915.0,DEBIT,Groceries
2025-02-11,Tata 1mg,1772.0,DEBIT,Medical
2025-02-11,Taj Hotel,3021.0,DEBIT,Travel
2025-02-11,Gym Subscription,648.0,DEBIT,Miscellaneous
2025-02-11,Reliance Digital,1257.0,DEBIT,Shopping
2025-02-11,Dominos,1157.0,DEBIT,Restaurants
2025-02-12,PVR Cinemas,418.0,DEBIT,Entertainment
2025-02-12,Decathlon,2357.0,DEBIT,Shopping
2025-02-12,Auto Rickshaw,465.0,DEBIT,Transport
2025-02-12,Pet Care,859.0,DEBIT,Miscellaneous
2025-02-13,Indian Oil,384.0,DEBIT,Transport
2025-02-13,Office Canteen Coffee,325.0,DEBIT,Coffee Shops
2025-02-13,Office Canteen Coffee,492.0,DEBIT,Coffee Shops
2025-02-13,BigBasket,111.0,DEBIT,Groceries
2025-02-14,Burger King,1244.0,DEBIT,Restaurants
2025-02-14,Amazon Fresh,512.0,DEBIT,Groceries
2025-02-14,Blinkit,862.0,DEBIT,Groceries
2025-02-14,Mumbai Metro (High Value),22597.0,DEBIT,Transport
2025-02-14,Croma,1984.0,DEBIT,Shopping
2025-02-14,Myntra,1379.0,DEBIT,Shopping
2025-02-15,BigBasket,916.0,DEBIT,Groceries
2025-02-15,Subway,819.0,DEBIT,Restaurants
2025-02-15,BSNL Broadband,658.0,DEBIT,Utilities
2025-02-15,Blinkit,646.0,DEBIT,Groceries
2025-02-15,Third Wave Coffee,388.0,DEBIT,Coffee Shops
2025-02-15,Uber Ride,177.0,DEBIT,Transport
2025-02-15,JioCinema,607.0,DEBIT,Entertainment
2025-02-16,Swiggy,717.0,DEBIT,Restaurants
2025-02-16,Electricity Board,1998.0,DEBIT,Utilities
2025-02-16,Uber Ride,80.0,DEBIT,Transport
2025-02-16,BEST Bus Ticket,446.0,DEBIT,Transport
2025-02-16,Starbucks,371.0,DEBIT,Coffee Shops
2025-02-16,Water Bill,1547.0,DEBIT,Utilities
2025-02-17,Uber Ride,304.0,DEBIT,Transport
2025-02-17,INOX,202.0,DEBIT,Entertainment
2025-02-17,Third Wave Coffee,250.0,DEBIT,Coffee Shops
2025-02-17,DMart,977.0,DEBIT,Groceries
2025-02-18,Client Payment,11920.0,CREDIT,Freelancing
2025-02-20,Mumbai Metro,30.0,DEBIT,Transport
2025-03-01,Zomato,1790.0,DEBIT,Restaurants
2025-03-01,Blinkit,1177.0,DEBIT,Groceries
2025-03-01,Office Canteen Coffee,442.0,DEBIT,Coffee Shops
2025-03-01,Zepto,680.0,DEBIT,Groceries
2025-03-01,BookMyShow,284.0,DEBIT,Entertainment
2025-03-01,Ola Cab,377.0,DEBIT,Transport
2025-03-01,Salary Credit,109799.0,CREDIT,Salary
2025-03-01,IKEA India,3268.0,DEBIT,Shopping
2025-03-01,IRCTC Cancellation,420.0,CREDIT,Refund
2025-03-02,Indian Oil,153.0,DEBIT,Transport
2025-03-02,Reliance Fresh,357.0,DEBIT,Groceries
2025-03-02,HP Petrol Pump,97.0,DEBIT,Transport
2025-03-02,Office Canteen Coffee,314.0,DEBIT,Coffee Shops
2025-03-02,Landlord Transfer,22260.0,DEBIT,Rent
2025-03-03,BEST Bus Ticket,70.0,DEBIT,Transport
2025-03-03,BigBasket,362.0,DEBIT,Groceries
2025-03-03,Zara,2710.0,DEBIT,Shopping
2025-03-03,Jio Fiber,1672.0,DEBIT,Utilities
2025-03-03,Zepto,166.0,DEBIT,Groceries
