User ID,Date,Description,Amount,Transaction_Type,Category,Account Name
,7/25/2019,Hardware Store,79.59,credit,Utilities,Platinum Card
,6/4/2018,Starbucks,84.96,debit,Movies & DVDs,Platinum Card
,3/25/2018,Brunch Restaurant,11.2,debit,Credit Card Payment,Silver Card
,1/17/2019,Spotify,82.78,debit,Internet,Silver Card
,7/1/2019,Brewing Company,111.43,debit,Groceries,Platinum Card
,11/5/2019,Internet Service Provider,28.15,debit,Groceries,Silver Card
,2/13/2018,Brewing Company,19.66,debit,Restaurants,Checking
,12/14/2018,State Farm,96.92,debit,Shopping,Platinum Card
,8/21/2018,Whole Foods Market,86.72,debit,Groceries,Checking
,7/1/2019,Hardware Store,56.64,debit,Shopping,Platinum Card
,9/12/2019,State Farm,48.18,credit,Internet,Platinum Card
,3/10/2018,Credit Card Payment,149.28,credit,Home Improvement,Platinum Card
,8/3/2019,Whole Foods Market,51.25,credit,Credit Card Payment,Silver Card
,12/4/2018,State Farm,42.18,credit,Groceries,Platinum Card
,6/29/2018,BP,172.39,debit,Restaurants,Silver Card
,11/2/2019,Whole Foods Market,4.49,credit,Coffee Shops,Checking
,6/20/2018,TechCorp Salary,128.28,credit,Gas & Fuel,Checking
,12/29/2018,Spotify,130.28,credit,Coffee Shops,Platinum Card
,1/6/2019,Gas Company,9.38,debit,Auto Insurance,Platinum Card
,4/17/2018,Whole Foods Market,14.51,debit,Credit Card Payment,Platinum Card
,3/21/2018,American Tavern,36.45,debit,Shopping,Silver Card
,8/29/2018,Starbucks Coffee,40.97,credit,Shopping,Silver Card
,4/18/2018,Grocery Store,179.91,credit,Home Improvement,Checking
,9/17/2018,Starbucks Coffee,8.04,credit,Groceries,Platinum Card
,9/9/2019,Gas Company,194.88,credit,Restaurants,Silver Card
,1/9/2019,Whole Foods Market,25.08,debit,Mortgage & Rent,Platinum Card
,6/27/2018,Gas Company,114.66,debit,Music,Checking
,10/25/2019,Roadside Diner,34.04,debit,Credit Card Payment,Platinum Card
,12/26/2018,Credit Card Payment,43.18,debit,Gas & Fuel,Silver Card
,8/9/2019,Amazon,94.08,debit,Groceries,Platinum Card
,1/14/2019,TechCorp Salary,182.09,debit,Groceries,Platinum Card
,10/28/2018,Valero,147.85,credit,Auto Insurance,Platinum Card
,6/6/2019,Amazon,7.95,debit,Utilities,Checking
,7/9/2018,Whole Foods Market,180.37,debit,Internet,Checking
,1/30/2018,City Water Charges,159.02,debit,Credit Card Payment,Silver Card
,5/13/2018,Power Company,67.72,debit,Utilities,Silver Card
,5/9/2018,Starbucks,183.81,credit,Groceries,Checking
,9/23/2019,Grocery Store,34.66,credit,Gas & Fuel,Platinum Card
,3/26/2019,American Tavern,95.83,credit,Gas & Fuel,Platinum Card
,12/14/2018,Pizza Place,104.82,credit,Groceries,Platinum Card
,1/14/2020,Credit Card Payment,166.4,debit,Mortgage & Rent,Platinum Card
,6/17/2018,Mortgage Payment,179.91,credit,Mortgage & Rent,Checking
,6/10/2019,Credit Card Payment,41.98,credit,Groceries,Platinum Card
,2/3/2019,Whole Foods Market,42.15,debit,Groceries,Platinum Card
,12/3/2018,BP,48.71,credit,Gas & Fuel,Silver Card
,7/17/2018,Credit Card Payment,129.94,debit,Paycheck,Platinum Card
,6/19/2019,Grocery Store,165.88,credit,Utilities,Platinum Card
,1/6/2019,Whole Foods Market,154.19,debit,Movies & DVDs,Platinum Card
,10/12/2019,Grocery Store,160.61,credit,Home Improvement,Silver Card
,5/18/2018,BP,112.18,debit,Groceries,Platinum Card
,2/1/2019,TechCorp Salary,181.36,credit,Music,Platinum Card
,2/12/2019,Gas Company,30.54,credit,Shopping,Checking
,4/18/2018,Grocery Store,143.4,debit,Groceries,Checking
,9/19/2018,Grocery Store,86.44,debit,Credit Card Payment,Silver Card
,9/5/2019,QuikTrip,81.5,debit,Groceries,Platinum Card
,3/26/2018,Credit Card Payment,71.25,debit,Home Improvement,Checking
,3/23/2018,Credit Card Payment,6.62,credit,Music,Checking
,11/7/2018,Whole Foods Market,45.14,credit,Paycheck,Platinum Card
,5/19/2019,Credit Card Payment,42.46,credit,Television,Platinum Card
,1/13/2019,Grocery Store,70.86,credit,Shopping,Platinum Card
,11/6/2019,New York Deli,80.61,debit,Internet,Silver Card
,2/3/2019,Gas Company,27.94,debit,Credit Card Payment,Platinum Card
,10/27/2018,City Water Charges,86.69,debit,Gas & Fuel,Platinum Card
,11/4/2019,Spotify,183.0,credit,Credit Card Payment,Silver Card
,10/11/2018,TechCorp Salary,174.16,credit,Groceries,Checking
,8/13/2019,Mike's Construction Co.,183.89,credit,Groceries,Silver Card
,10/13/2019,Credit Card Payment,123.16,debit,Credit Card Payment,Platinum Card
,2/21/2019,Phone Company,80.24,debit,Paycheck,Checking
,5/2/2018,Credit Card Payment,73.66,debit,Credit Card Payment,Checking
,8/27/2018,Grocery Store,126.44,credit,Credit Card Payment,Platinum Card
,6/7/2018,Brewing Company,169.1,credit,Utilities,Checking
,6/16/2018,Credit Card Payment,198.53,debit,Fast Food,Checking
,12/26/2018,Credit Card Payment,186.34,debit,Shopping,Platinum Card
,10/5/2018,Target,128.0,credit,Credit Card Payment,Platinum Card
,12/1/2018,TechCorp Salary,111.7,credit,Haircut,Silver Card
,4/27/2018,Credit Card Payment,115.49,credit,Home Improvement,Checking
,7/2/2019,Credit Card Payment,177.63,debit,Credit Card Payment,Silver Card
,6/15/2019,Roadside Diner,126.75,debit,Utilities,Checking
,10/2/2018,Netflix,126.45,debit,Haircut,Silver Card
,6/26/2018,Phone Company,124.56,credit,Movies & DVDs,Silver Card
,1/27/2019,Brewing Company,34.77,credit,Groceries,Silver Card
,8/19/2018,Credit Card Payment,137.37,credit,Utilities,Checking
,7/12/2019,Credit Card Payment,89.63,credit,Restaurants,Silver Card
,3/19/2018,State Farm,9.4,credit,Gas & Fuel,Checking
,8/18/2019,Credit Card Payment,38.76,debit,Restaurants,Silver Card
,10/8/2018,Whole Foods Market,180.75,credit,Shopping,Silver Card
,12/23/2018,Blue Sky Market,7.12,debit,Shopping,Checking
,10/25/2019,Barbershop,163.26,credit,Utilities,Platinum Card
,11/21/2018,State Farm,129.48,credit,Gas & Fuel,Silver Card
,10/16/2019,Home Depot Hardware,6.67,debit,Gas & Fuel,Platinum Card
,8/6/2018,QuikTrip,168.85,credit,Alcohol & Bars,Platinum Card
,7/24/2019,Netflix,109.2,credit,Utilities,Checking
,3/15/2019,Credit Card Payment,70.07,debit,Coffee Shops,Platinum Card
,6/6/2018,Pizza Place,166.06,debit,Shopping,Platinum Card
,5/9/2018,Amazon,101.12,credit,Restaurants,Checking
,8/29/2019,Movie Theater,22.02,credit,Gas & Fuel,Checking
,12/2/2018,Whole Foods Market,75.82,credit,Credit Card Payment,Checking
,2/9/2019,Brewing Company,99.23,credit,Utilities,Checking
,1/26/2019,Netflix Subscription,102.75,credit,Restaurants,Platinum Card
,7/13/2019,Brewing Company,96.74,credit,Utilities,Platinum Card
,9/25/2019,BP,116.95,credit,Utilities,Platinum Card
,4/2/2018,Spotify,49.34,credit,Internet,Checking
,7/28/2018,BBQ Restaurant,45.47,credit,Groceries,Checking
,1/17/2018,American Tavern,32.41,debit,Shopping,Platinum Card
,7/8/2019,Amazon,87.38,credit,Auto Insurance,Platinum Card
,6/9/2018,Credit Card Payment,169.24,credit,Electronics & Software,Checking
,1/29/2019,TechCorp Salary,2.57,credit,Alcohol & Bars,Silver Card
,7/26/2018,Credit Card Payment,120.9,credit,Restaurants,Platinum Card
,8/25/2018,Grocery Store,147.22,debit,Credit Card Payment,Platinum Card
,12/13/2018,Internet Service Provider,54.47,debit,Credit Card Payment,Checking
,9/28/2019,Spotify,165.08,credit,Credit Card Payment,Platinum Card
,11/7/2019,QuikTrip,51.8,credit,Mortgage & Rent,Platinum Card
,2/17/2018,Whole Foods Market,97.44,credit,Utilities,Checking
,7/22/2019,Gas Company,173.29,credit,Music,Platinum Card
,6/22/2018,Grocery Store,158.84,debit,Movies & DVDs,Checking
,9/24/2019,TechCorp Salary,87.66,debit,Music,Platinum Card
,9/23/2019,Hardware Store,2.82,debit,Utilities,Checking
,7/1/2018,Starbucks,20.06,credit,Groceries,Checking
,7/31/2018,Power Company,141.47,credit,Movies & DVDs,Platinum Card
,12/26/2018,Internet Service Provider,84.42,debit,Utilities,Silver Card
,1/18/2019,Grocery Store,149.09,debit,Internet,Silver Card
,9/13/2019,Thai Restaurant,105.88,credit,Credit Card Payment,Checking
,2/27/2018,Amazon,144.27,credit,Utilities,Silver Card
,10/15/2019,Spotify,100.12,debit,Credit Card Payment,Platinum Card
,3/4/2019,QuikTrip,103.09,debit,Fast Food,Silver Card
,11/25/2018,Barbershop,92.49,credit,Credit Card Payment,Checking
,5/7/2019,Hardware Store,127.62,credit,Groceries,Silver Card
,5/9/2018,Movie Theater,136.36,debit,Paycheck,Checking
,9/30/2018,TechCorp Salary,130.21,credit,Credit Card Payment,Platinum Card
,6/25/2018,Greek Restaurant,76.31,debit,Movies & DVDs,Platinum Card
,3/1/2019,Power Company,4.18,credit,Music,Checking
,4/22/2018,Chick-Fil-A,70.51,credit,Utilities,Platinum Card
,4/25/2019,Amazon,146.84,credit,Shopping,Platinum Card
,12/23/2018,City Water Charges,76.88,credit,Paycheck,Platinum Card
,9/23/2019,Internet Service Provider,119.77,credit,Alcohol & Bars,Platinum Card
,9/28/2018,City Water Charges,2.79,credit,Credit Card Payment,Checking
,7/10/2019,Amazon,149.78,credit,Credit Card Payment,Checking
,4/29/2018,Thai Restaurant,6.29,credit,Utilities,Platinum Card
,9/22/2018,Credit Card Payment,10.4,credit,Restaurants,Platinum Card
,9/8/2018,Seafood Restaurant,182.88,credit,Gas & Fuel,Silver Card
,6/6/2018,Phone Company,24.75,debit,Gas & Fuel,Silver Card
,9/30/2019,Netflix,172.14,credit,Gas & Fuel,Checking
,9/28/2019,Credit Card Payment,17.69,debit,Coffee Shops,Checking
,12/24/2018,Amazon,66.81,credit,Home Improvement,Silver Card
,9/22/2019,Power Company,98.36,credit,Internet,Checking
,1/12/2019,Amazon,34.4,credit,Internet,Silver Card
,12/30/2018,Credit Card Payment,108.55,debit,Mortgage & Rent,Platinum Card
,9/25/2018,Credit Card Payment,34.8,credit,Paycheck,Platinum Card
,4/29/2018,Amazon,120.05,debit,Music,Platinum Card
,11/17/2018,Roadside Diner,45.27,credit,Coffee Shops,Silver Card
,5/11/2019,Starbucks Coffee,151.78,credit,Restaurants,Checking
,6/5/2018,Starbucks,1.71,credit,Credit Card Payment,Platinum Card
,7/10/2019,New York Deli,155.66,credit,Coffee Shops,Checking
,6/25/2018,Power Company,71.54,credit,Haircut,Platinum Card
,6/17/2018,Starbucks Coffee,129.8,debit,Paycheck,Platinum Card
,1/1/2019,State Farm,104.25,credit,Credit Card Payment,Checking
,4/22/2018,Brewing Company,125.47,debit,Movies & DVDs,Silver Card
,1/27/2019,Whole Foods Market,157.43,debit,Groceries,Silver Card
,3/15/2018,Amazon,191.91,debit,Shopping,Checking
,3/28/2018,Whole Foods Market,70.79,credit,Utilities,Silver Card
,9/3/2019,Shell,155.72,debit,Credit Card Payment,Platinum Card
,7/24/2018,Credit Card Payment,112.78,debit,Internet,Checking
,8/29/2019,Wendy's,17.4,credit,Home Improvement,Silver Card
,8/18/2019,American Tavern,68.63,debit,Paycheck,Checking
,3/24/2018,Amazon,122.65,credit,Music,Platinum Card
,7/31/2018,Biweekly Paycheck,136.77,debit,Credit Card Payment,Platinum Card
,3/11/2018,Grocery Store,95.85,credit,Television,Silver Card
,11/15/2019,Bakery Place,40.1,debit,Paycheck,Platinum Card
,8/2/2018,TechCorp Salary,69.05,credit,Television,Platinum Card
,6/28/2018,Amazon,17.15,credit,Credit Card Payment,Silver Card
,9/9/2019,Netflix,135.14,credit,Utilities,Checking
,7/28/2019,TechCorp Salary,143.04,credit,Restaurants,Checking
,7/8/2019,Netflix Subscription,7.85,credit,Haircut,Checking
,1/12/2019,Credit Card Payment,68.35,debit,Shopping,Checking
,5/12/2019,Credit Card Payment,177.09,debit,Restaurants,Silver Card
,4/25/2018,Valero,140.09,credit,Utilities,Silver Card
,11/5/2019,Grocery Store,67.01,debit,Internet,Silver Card
,9/10/2019,Grocery Store,124.09,credit,Utilities,Silver Card
,6/22/2019,Whole Foods Market,124.93,debit,Home Improvement,Platinum Card
,10/6/2018,QuikTrip,59.09,credit,Restaurants,Checking
,2/3/2019,Credit Card Payment,164.29,credit,Credit Card Payment,Silver Card
,7/6/2019,Whole Foods Market,8.87,credit,Auto Insurance,Checking
,11/24/2018,Shell,38.78,debit,Internet,Checking
,1/8/2019,Bojangles,125.89,debit,Credit Card Payment,Platinum Card
,12/13/2018,Shell,68.02,debit,Paycheck,Silver Card
,9/28/2018,Thai Restaurant,150.52,debit,Credit Card Payment,Silver Card
,9/7/2019,Power Company,173.14,credit,Coffee Shops,Platinum Card
,10/9/2018,Gas Company,114.93,debit,Groceries,Platinum Card
,2/27/2019,Credit Card Payment,150.48,credit,Credit Card Payment,Platinum Card
,10/7/2018,State Farm,41.97,credit,Credit Card Payment,Silver Card
,10/2/2018,Amazon,49.84,debit,Electronics & Software,Platinum Card
,4/30/2019,Internet Service Provider,78.49,credit,Gas & Fuel,Silver Card
,1/23/2018,Mortgage Payment,163.69,credit,Restaurants,Checking
,7/19/2018,Whole Foods Market,186.85,credit,Groceries,Checking
,9/2/2018,TechCorp Salary,175.26,credit,Internet,Platinum Card
,5/26/2018,Grocery Store,115.49,debit,Home Improvement,Checking
,1/31/2019,American Tavern,39.88,credit,Utilities,Checking
,6/11/2018,Credit Card Payment,173.75,credit,Credit Card Payment,Platinum Card
,1/1/2019,TechCorp Salary,158.68,credit,Auto Insurance,Platinum Card
,4/23/2018,Whole Foods Market,122.72,debit,Mobile Phone,Platinum Card
,5/12/2018,TechCorp Salary,158.37,debit,Mortgage & Rent,Silver Card
,1/8/2019,Mortgage Payment,35.15,credit,Music,Checking
,5/20/2018,Gas Company,64.91,debit,Restaurants,Checking
,6/15/2019,Grocery Store,181.91,debit,Gas & Fuel,Checking
,8/30/2019,Credit Card Payment,185.52,debit,Home Improvement,Platinum Card
,4/13/2019,Credit Card Payment,72.77,debit,Credit Card Payment,Silver Card
,4/3/2019,Credit Card Payment,109.35,credit,Credit Card Payment,Silver Card
,10/30/2019,State Farm,12.63,credit,Home Improvement,Silver Card
,10/19/2018,Shell,39.1,debit,Internet,Platinum Card
,5/19/2018,Mortgage Payment,165.35,debit,Paycheck,Silver Card
,12/24/2018,Grocery Store,90.24,credit,Credit Card Payment,Checking
,8/11/2019,Brewing Company,126.0,debit,Home Improvement,Checking
,9/10/2019,American Tavern,73.96,debit,Restaurants,Silver Card
,7/24/2019,Biweekly Paycheck,136.21,credit,Auto Insurance,Platinum Card
,9/25/2019,Whole Foods Market,45.89,credit,Auto Insurance,Platinum Card
,10/12/2018,Credit Card Payment,113.6,debit,Coffee Shops,Checking
,9/15/2019,Whole Foods Market,76.69,credit,Utilities,Silver Card
,2/9/2019,Phone Company,148.98,credit,Restaurants,Platinum Card
,3/6/2018,QuikTrip,13.12,credit,Restaurants,Platinum Card
,6/7/2019,Greek Restaurant,124.65,debit,Electronics & Software,Platinum Card
,11/11/2018,Whole Foods Market,110.33,debit,Haircut,Platinum Card
,4/25/2019,Power Company,36.1,debit,Paycheck,Silver Card
,8/1/2018,Starbucks Coffee,123.15,credit,Credit Card Payment,Platinum Card
,5/1/2018,Grocery Store,16.98,credit,Auto Insurance,Checking
,11/23/2018,Credit Card Payment,9.68,credit,Utilities,Silver Card
,7/18/2019,Phone Company,85.14,credit,Credit Card Payment,Checking
,11/29/2018,Internet Service Provider,44.9,credit,Credit Card Payment,Silver Card
,1/8/2019,Credit Card Payment,64.19,credit,Shopping,Platinum Card
,7/24/2019,Grocery Store,19.95,debit,Credit Card Payment,Platinum Card
,3/1/2019,Power Company,187.65,debit,Groceries,Silver Card
,1/16/2018,Internet Service Provider,105.64,credit,Groceries,Platinum Card
,2/21/2019,City Water Charges,172.44,credit,Paycheck,Silver Card
,9/22/2019,Barbershop,158.59,credit,Credit Card Payment,Checking
,9/7/2019,Movie Theater,199.97,credit,Groceries,Checking
,12/8/2018,Internet Service Provider,150.83,debit,Home Improvement,Silver Card
,11/14/2018,Grocery Store,157.56,credit,Restaurants,Platinum Card
,7/7/2019,Pizza Place,181.48,credit,Shopping,Checking
,12/22/2018,Credit Card Payment,182.2,credit,Haircut,Platinum Card
,9/17/2018,Netflix,53.26,credit,Groceries,Checking
,9/27/2018,Netflix,36.7,credit,Mortgage & Rent,Platinum Card
,10/29/2019,Barbershop,109.24,credit,Shopping,Checking
,5/14/2018,Mediterranean Restaurant,153.31,credit,Utilities,Platinum Card
,5/7/2019,Gas Company,59.68,debit,Home Improvement,Checking
,6/23/2018,American Tavern,42.33,debit,Utilities,Silver Card
,5/27/2019,Internet Service Provider,19.43,credit,Paycheck,Platinum Card
,1/14/2019,Credit Card Payment,120.55,credit,Alcohol & Bars,Platinum Card
,9/1/2019,Biweekly Paycheck,5.71,credit,Auto Insurance,Checking
,10/4/2019,Brewing Company,90.53,credit,Movies & DVDs,Silver Card
,4/9/2018,Power Company,174.7,credit,Paycheck,Checking
,6/14/2018,Valero,123.88,debit,Internet,Checking
,2/26/2018,Gas Company,133.05,credit,Groceries,Silver Card
,11/8/2019,Thai Restaurant,126.27,debit,Coffee Shops,Platinum Card
,7/1/2019,TechCorp Salary,164.39,credit,Paycheck,Platinum Card
,12/12/2019,Gas Company,133.94,debit,Electronics & Software,Silver Card
,8/26/2018,BP,21.21,credit,Utilities,Platinum Card
,6/7/2018,Credit Card Payment,190.71,credit,Utilities,Platinum Card
,3/14/2019,Barbershop,159.97,debit,Paycheck,Platinum Card
,9/3/2019,BP,145.29,debit,Gas & Fuel,Checking
,9/24/2018,Spotify,161.34,debit,Shopping,Platinum Card
,5/27/2018,American Tavern,141.81,debit,Shopping,Checking
,8/26/2018,Whole Foods Market,44.51,credit,Restaurants,Silver Card
,10/29/2019,Home Depot Hardware,76.14,credit,Television,Checking
,5/4/2019,Whole Foods Market,119.77,debit,Internet,Silver Card
,11/30/2018,Brunch Restaurant,140.62,debit,Shopping,Platinum Card
,3/24/2019,Credit Card Payment,4.55,credit,Utilities,Checking
,3/14/2019,State Farm,103.58,credit,Coffee Shops,Platinum Card
,6/9/2018,Hardware Store,177.89,credit,Mobile Phone,Platinum Card
,8/15/2018,American Tavern,142.25,debit,Restaurants,Checking
,11/18/2018,Bojangles,12.58,debit,Groceries,Silver Card
,8/27/2018,Credit Card Payment,177.0,debit,Shopping,Checking
,5/9/2019,Credit Card Payment,133.48,debit,Music,Silver Card
,8/22/2018,Belgian Restaurant,31.8,debit,Auto Insurance,Platinum Card
,1/23/2019,Hardware Store,45.97,debit,Shopping,Platinum Card
,10/27/2018,Netflix,131.19,debit,Restaurants,Platinum Card
,5/9/2019,Credit Card Payment,97.86,credit,Mortgage & Rent,Platinum Card
,6/19/2019,Grocery Store,133.7,credit,Groceries,Platinum Card
,2/9/2019,Hardware Store,142.06,credit,Utilities,Platinum Card
,5/13/2018,City Water Charges,66.45,credit,Groceries,Checking
,5/18/2019,Phone Company,30.75,debit,Restaurants,Platinum Card
,3/7/2018,Netflix,148.68,debit,Groceries,Platinum Card
,6/9/2018,Credit Card Payment,44.83,debit,Restaurants,Platinum Card
,3/6/2018,Credit Card Payment,44.4,debit,Restaurants,Platinum Card
,11/14/2018,Credit Card Payment,108.63,debit,Home Improvement,Platinum Card
,12/14/2018,Credit Card Payment,57.58,debit,Groceries,Checking
,7/4/2019,Barbershop,15.91,credit,Internet,Platinum Card
,9/4/2019,BP,49.01,debit,Restaurants,Silver Card
,10/22/2018,Amazon,181.17,credit,Groceries,Platinum Card
,3/8/2018,State Farm,72.03,debit,Auto Insurance,Silver Card
,4/1/2019,Whole Foods Market,155.79,credit,Credit Card Payment,Platinum Card
,8/30/2019,Credit Card Payment,115.45,credit,Restaurants,Platinum Card
,9/4/2018,Thai Restaurant,119.32,debit,Groceries,Checking
,6/24/2018,City Water Charges,61.51,debit,Fast Food,Platinum Card
,7/7/2018,American Tavern,145.52,credit,Alcohol & Bars,Checking
,7/16/2019,Whole Foods Market,142.88,debit,Gas & Fuel,Checking
,12/10/2018,City Water Charges,111.35,credit,Restaurants,Platinum Card
,7/1/2018,Amazon,44.34,credit,Credit Card Payment,Checking
,2/3/2020,Gas Company,62.63,credit,Gas & Fuel,Platinum Card
,7/23/2018,Hardware Store,150.34,credit,Utilities,Silver Card
,8/19/2018,Credit Card Payment,51.75,credit,Groceries,Checking
,4/12/2019,BP,69.1,debit,Restaurants,Silver Card
,2/3/2019,American Tavern,128.08,credit,Paycheck,Checking
,4/8/2018,Whole Foods Market,163.56,credit,Restaurants,Checking
,9/11/2019,BP,146.25,credit,Utilities,Platinum Card
,11/24/2019,Fancy Restaurant,47.07,credit,Groceries,Platinum Card
,12/17/2018,Grocery Store,59.92,credit,Television,Platinum Card
,10/3/2019,Whole Foods Market,193.3,debit,Paycheck,Silver Card
,11/12/2018,Amazon,196.02,credit,Home Improvement,Checking
,5/28/2019,American Tavern,36.74,debit,Home Improvement,Checking
,5/6/2019,Spotify,196.83,debit,Shopping,Platinum Card
,3/7/2018,Food Truck,33.16,credit,Paycheck,Checking
,4/21/2018,Whole Foods Market,79.03,debit,Credit Card Payment,Platinum Card
